,cancellation_policy_x0_flexible,cancellation_policy_x0_moderate,cancellation_policy_x0_strict_14_with_grace_period,accommodates,room_type_x0_Entire home/apt,availability_90,bedrooms,neighbourhood_group_cleansed_x0_Mitte,guests_included,cleaning_fee,calculated_host_listings_count,bathrooms,neighbourhood_cleansed_x0_Moabit West,neighbourhood_cleansed_x0_Osloer Straße,neighbourhood_cleansed_x0_Parkviertel,property_type_x0_Apartment,neighbourhood_cleansed_x0_Wedding Zentrum,neighbourhood_group_cleansed_x0_Friedrichshain-Kreuzberg,last_reviewYear_is_na,host_listings_count_is_na,host_sinceElapsed,host_sinceYear,last_reviewElapsed,price
11210,1.0,0.0,0.0,1,0.0,9,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1368403200,2013.0,1498780800,35.0
11211,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,1502841600,2017.0,1535328000,35.0
11212,0.0,1.0,0.0,2,1.0,9,1.0,0.0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1373587200,2013.0,1487548800,85.0
11213,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1461196800,2016.0,1506211200,22.0
11214,0.0,1.0,0.0,3,0.0,75,1.0,0.0,1,5.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1348358400,2012.0,1540857600,29.0
11215,0.0,0.0,1.0,4,1.0,0,2.0,0.0,4,50.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1341705600,2012.0,1534291200,109.0
11216,1.0,0.0,0.0,2,0.0,6,1.0,0.0,2,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1491955200,2017.0,1541376000,30.0
11217,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1397779200,2014.0,1522195200,52.0
11218,0.0,0.0,1.0,2,1.0,0,1.0,0.0,1,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1440201600,2015.0,1451606400,40.0
11219,1.0,0.0,0.0,5,1.0,19,2.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1444435200,2015.0,-9223372037,150.0
11220,0.0,1.0,0.0,2,0.0,9,0.0,0.0,1,10.0,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1427500800,2015.0,1541289600,25.0
11221,0.0,0.0,1.0,1,1.0,81,0.0,0.0,1,26.722821145603326,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1379462400,2013.0,1534550400,69.0
11222,0.0,1.0,0.0,2,1.0,54,1.0,0.0,1,39.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1463616000,2016.0,1537660800,69.0
11223,0.0,0.0,1.0,4,1.0,0,1.0,1.0,2,35.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1312588800,2011.0,1529366400,75.0
11224,0.0,0.0,1.0,7,1.0,0,3.0,0.0,4,50.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1421625600,2015.0,1532822400,119.0
11225,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1421280000,2015.0,1480204800,40.0
11226,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1412121600,2014.0,1522022400,18.0
11227,0.0,0.0,1.0,3,1.0,0,1.0,0.0,2,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1381881600,2013.0,1540166400,59.0
11228,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1316304000,2011.0,1472428800,30.0
11229,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1454025600,2016.0,1509408000,55.0
11230,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1335744000,2012.0,-9223372037,21.0
11231,0.0,1.0,0.0,3,1.0,50,1.0,1.0,1,4.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,1496102400,2017.0,1514937600,75.0
11232,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1439424000,2015.0,1484956800,30.0
11233,1.0,0.0,0.0,2,1.0,64,0.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1520985600,2018.0,-9223372037,35.0
11234,1.0,0.0,0.0,2,1.0,0,2.0,0.0,2,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1333929600,2012.0,-9223372037,75.0
11235,0.0,0.0,1.0,4,1.0,0,2.0,0.0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1389916800,2014.0,1505433600,105.0
11236,0.0,1.0,0.0,2,1.0,0,0.0,1.0,2,20.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,1440806400,2015.0,1473120000,49.0
11237,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,5.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1438646400,2015.0,1467244800,25.0
11238,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1374451200,2013.0,1471478400,30.0
11239,0.0,0.0,1.0,2,1.0,1,0.0,0.0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1380153600,2013.0,1539648000,39.0
11240,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1448150400,2015.0,1524700800,25.0
11241,0.0,1.0,0.0,2,0.0,26,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1480118400,2016.0,1541289600,30.0
11242,0.0,0.0,1.0,2,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1495411200,2017.0,-9223372037,46.0
11243,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1416700800,2014.0,1501977600,24.0
11244,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1437523200,2015.0,1441238400,20.0
11245,1.0,0.0,0.0,1,0.0,0,1.0,1.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1512950400,2017.0,1514851200,35.0
11246,0.0,0.0,1.0,2,0.0,47,1.0,0.0,1,35.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1416528000,2014.0,1538265600,27.0
11247,0.0,0.0,1.0,3,1.0,40,0.0,0.0,1,15.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1312416000,2011.0,1540252800,43.0
11248,1.0,0.0,0.0,2,1.0,89,1.0,0.0,1,40.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1388620800,2014.0,1461456000,50.0
11249,0.0,0.0,1.0,1,1.0,87,1.1610583325934476,0.0,1,26.722821145603326,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1503964800,2017.0,-9223372037,47.0
11250,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1344556800,2012.0,-9223372037,34.0
11251,0.0,1.0,0.0,2,1.0,25,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1520121600,2018.0,1540857600,55.0
11252,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1439510400,2015.0,-9223372037,45.0
11253,0.0,1.0,0.0,3,0.0,76,1.0,0.0,1,29.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1465516800,2016.0,1541203200,35.0
11254,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1411862400,2014.0,1506643200,45.0
11255,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1469404800,2016.0,1471132800,50.0
11256,0.0,0.0,1.0,2,0.0,54,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1520985600,2018.0,1540252800,50.0
11257,0.0,1.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.5,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1436918400,2015.0,1497657600,11.0
11258,1.0,0.0,0.0,2,1.0,0,1.0,1.0,2,35.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1332633600,2012.0,1528243200,85.0
11259,0.0,0.0,1.0,2,0.0,88,1.0,0.0,1,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1369699200,2013.0,1539216000,65.0
11260,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1336435200,2012.0,-9223372037,50.0
11261,1.0,0.0,0.0,4,1.0,0,2.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1391212800,2014.0,1474761600,43.0
11262,0.0,1.0,0.0,2,0.0,35,1.0,0.0,1,8.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1395187200,2014.0,1531008000,64.0
11263,0.0,1.0,0.0,2,0.0,27,1.0,0.0,1,24.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1461542400,2016.0,1538265600,52.0
11264,0.0,1.0,0.0,2,0.0,27,1.0,0.0,1,10.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1458345600,2016.0,-9223372037,30.0
11265,1.0,0.0,0.0,1,0.0,9,1.0,1.0,1,20.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,1461628800,2016.0,1533081600,30.0
11266,1.0,0.0,0.0,2,1.0,0,1.0,0.0,2,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1390262400,2014.0,1503273600,32.0
11267,0.0,1.0,0.0,5,1.0,0,2.0,0.0,1,50.0,1,1.5,0.0,0.0,0.0,1.0,0.0,1.0,True,False,1324771200,2011.0,-9223372037,145.0
11268,1.0,0.0,0.0,2,0.0,14,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1399593600,2014.0,-9223372037,35.0
11269,1.0,0.0,0.0,2,1.0,81,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1521936000,2018.0,1537056000,35.0
11270,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1503792000,2017.0,-9223372037,22.0
11271,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,26.722821145603326,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1392681600,2014.0,1502496000,45.0
11272,0.0,0.0,1.0,2,0.0,40,1.0,1.0,1,26.722821145603326,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1496620800,2017.0,1539475200,39.0
11273,1.0,0.0,0.0,2,0.0,66,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1479340800,2016.0,1541116800,40.0
11274,1.0,0.0,0.0,4,0.0,0,1.0,1.0,2,26.722821145603326,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,1468195200,2016.0,1472169600,20.0
11275,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1426896000,2015.0,1459728000,17.0
11276,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1407974400,2014.0,-9223372037,44.0
11277,1.0,0.0,0.0,1,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1410307200,2014.0,-9223372037,25.0
11278,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,1507420800,2017.0,1537401600,22.0
11279,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,15.0,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1310428800,2011.0,1513468800,30.0
11280,1.0,0.0,0.0,2,1.0,8,1.0,0.0,1,119.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1509926400,2017.0,1530316800,56.0
11281,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1415750400,2014.0,1522886400,26.0
11282,0.0,1.0,0.0,2,0.0,84,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1525132800,2018.0,1539820800,90.0
11283,1.0,0.0,0.0,3,0.0,0,3.0,0.0,1,26.722821145603326,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1449619200,2015.0,1503360000,50.0
11284,0.0,1.0,0.0,2,1.0,0,2.0,0.0,2,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1402704000,2014.0,1450224000,58.0
11285,0.0,1.0,0.0,2,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,1379203200,2013.0,1458777600,22.0
11286,1.0,0.0,0.0,2,0.0,0,1.0,1.0,2,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1450310400,2015.0,1451606400,45.0
11287,0.0,1.0,0.0,2,0.0,29,1.0,0.0,1,15.0,3,2.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1319414400,2011.0,1540771200,28.0
11288,0.0,0.0,1.0,1,0.0,89,0.0,0.0,1,36.0,19,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1512259200,2017.0,1528502400,40.0
11289,0.0,0.0,1.0,7,1.0,79,2.0,0.0,2,75.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1519689600,2018.0,1531094400,75.0
11290,1.0,0.0,0.0,3,0.0,22,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1430179200,2015.0,1541289600,45.0
11291,0.0,0.0,1.0,3,1.0,0,1.0,0.0,2,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1488153600,2017.0,1506038400,65.0
11292,1.0,0.0,0.0,6,1.0,5,3.0,0.0,3,45.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1367107200,2013.0,1505952000,95.0
11293,0.0,1.0,0.0,2,1.0,76,0.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1540944000,2018.0,-9223372037,50.0
11294,1.0,0.0,0.0,2,1.0,0,0.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1394496000,2014.0,1454716800,38.0
11295,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1480809600,2016.0,1481414400,15.0
11296,0.0,1.0,0.0,3,1.0,0,1.0,1.0,3,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,True,-9223372037,2014.661737276845,-9223372037,125.0
11297,0.0,0.0,1.0,4,0.0,18,1.0,1.0,2,0.0,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,1409011200,2014.0,1535155200,18.0
11298,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1486857600,2017.0,1497744000,35.0
11299,0.0,0.0,0.0,2,1.0,21,1.0,0.0,2,27.0,45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1487548800,2017.0,1541462400,37.0
11300,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1474156800,2016.0,1531094400,32.0
11301,0.0,0.0,1.0,4,0.0,62,1.0,0.0,1,25.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1374019200,2013.0,1520121600,35.0
11302,0.0,0.0,1.0,1,1.0,0,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1311552000,2011.0,1537747200,39.0
11303,1.0,0.0,0.0,2,1.0,0,0.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1514937600,2018.0,-9223372037,30.0
11304,0.0,1.0,0.0,3,0.0,23,1.0,0.0,1,26.722821145603326,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1471824000,2016.0,1532995200,18.0
11305,0.0,1.0,0.0,2,0.0,77,1.0,0.0,2,20.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1455840000,2016.0,1540339200,41.0
11306,0.0,1.0,0.0,2,0.0,82,1.0,1.0,2,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1477353600,2016.0,1541548800,72.0
11307,0.0,0.0,1.0,5,1.0,0,3.0,0.0,2,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1337212800,2012.0,1505001600,60.0
11308,0.0,1.0,0.0,3,0.0,83,1.0,1.0,1,12.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1438905600,2015.0,1541548800,39.0
11309,1.0,0.0,0.0,1,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,False,1455235200,2016.0,-9223372037,12.0
11310,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1385856000,2013.0,-9223372037,25.0
11311,0.0,1.0,0.0,4,1.0,0,3.0,0.0,4,35.0,2,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1437868800,2015.0,1541030400,41.0
11312,1.0,0.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1410912000,2014.0,-9223372037,25.0
11313,0.0,1.0,0.0,3,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1406246400,2014.0,1462492800,40.0
11314,1.0,0.0,0.0,3,0.0,3,1.0,1.0,1,15.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,1437782400,2015.0,1534118400,43.0
11315,0.0,0.0,1.0,4,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1347580800,2012.0,1531440000,60.0
11316,0.0,1.0,0.0,2,0.0,84,1.0,0.0,2,26.722821145603326,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1535500800,2018.0,-9223372037,250.0
11317,0.0,0.0,1.0,4,0.0,82,1.0,1.0,1,0.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1376870400,2013.0,1540684800,33.0
11318,0.0,0.0,1.0,2,0.0,69,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1314662400,2011.0,1541203200,42.0
11319,1.0,0.0,0.0,2,1.0,0,1.0,1.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1420934400,2015.0,1527984000,45.0
11320,0.0,1.0,0.0,2,0.0,37,1.0,1.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1448496000,2015.0,-9223372037,85.0
11321,0.0,1.0,0.0,3,0.0,50,1.0,0.0,1,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1318550400,2011.0,1540944000,20.0
11322,1.0,0.0,0.0,3,1.0,87,0.0,0.0,1,40.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1378339200,2013.0,1537574400,49.0
11323,1.0,0.0,0.0,2,0.0,57,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1531094400,2018.0,1534204800,40.0
11324,1.0,0.0,0.0,2,1.0,0,1.0,1.0,1,26.722821145603326,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,True,False,1464134400,2016.0,-9223372037,17.0
11325,0.0,0.0,1.0,2,0.0,14,1.0,1.0,1,5.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1519344000,2018.0,1541289600,52.0
11326,1.0,0.0,0.0,2,1.0,0,1.0,1.0,1,26.722821145603326,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1460160000,2016.0,1532131200,75.0
11327,1.0,0.0,0.0,2,0.0,59,1.0,0.0,1,5.0,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1539561600,2018.0,-9223372037,25.0
11328,1.0,0.0,0.0,1,0.0,46,1.0,0.0,1,5.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1278028800,2010.0,1539907200,40.0
11329,0.0,1.0,0.0,2,1.0,0,0.0,1.0,1,50.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1458259200,2016.0,-9223372037,50.0
11330,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,19.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1424217600,2015.0,1538265600,65.0
11331,1.0,0.0,0.0,2,0.0,0,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1403827200,2014.0,1537574400,90.0
11332,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1416182400,2014.0,1491177600,35.0
11333,0.0,1.0,0.0,2,0.0,8,0.0,0.0,1,19.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1362960000,2013.0,1538870400,45.0
11334,0.0,1.0,0.0,2,1.0,83,1.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1342051200,2012.0,1410652800,85.0
11335,0.0,0.0,1.0,2,1.0,2,1.0,0.0,1,5.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1441324800,2015.0,1541289600,50.0
11336,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1437436800,2015.0,1502496000,59.0
11337,0.0,1.0,0.0,4,1.0,3,2.0,0.0,2,14.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1440288000,2015.0,1541030400,63.0
11338,1.0,0.0,0.0,5,1.0,56,1.0,0.0,3,20.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1496534400,2017.0,1541203200,80.0
11339,0.0,1.0,0.0,4,1.0,13,1.0,0.0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1299369600,2011.0,1541289600,70.0
11340,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,10.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1442016000,2015.0,-9223372037,25.0
11341,0.0,1.0,0.0,2,1.0,0,1.0,0.0,1,30.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1373328000,2013.0,-9223372037,75.0
11342,0.0,0.0,1.0,4,1.0,80,1.0,0.0,1,45.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1449360000,2015.0,1537142400,69.0
11343,0.0,1.0,0.0,6,1.0,56,2.0,0.0,2,50.0,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1501545600,2017.0,1541203200,100.0
11344,0.0,1.0,0.0,2,0.0,55,1.0,0.0,2,60.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1471305600,2016.0,1539993600,120.0
11345,0.0,1.0,0.0,2,0.0,0,1.0,0.0,1,15.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1460851200,2016.0,1541376000,44.0
11346,0.0,1.0,0.0,1,0.0,0,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1364860800,2013.0,1523750400,25.0
11347,1.0,0.0,0.0,2,0.0,0,1.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1429488000,2015.0,1529452800,35.0
11348,1.0,0.0,0.0,2,0.0,89,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1514073600,2017.0,1539820800,30.0
11349,0.0,0.0,1.0,4,1.0,26,1.0,1.0,1,35.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1358121600,2013.0,1541203200,120.0
11350,0.0,1.0,0.0,5,0.0,34,2.0,0.0,1,25.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1413590400,2014.0,1535328000,35.0
11351,0.0,1.0,0.0,2,0.0,14,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,1381017600,2013.0,1536451200,50.0
11352,1.0,0.0,0.0,2,1.0,0,1.0,0.0,1,50.0,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1407369600,2014.0,1514937600,80.0
11353,0.0,0.0,1.0,3,0.0,56,1.0,1.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1383436800,2013.0,1535587200,43.0
11354,0.0,1.0,0.0,2,0.0,35,1.0,0.0,1,5.0,1,1.5,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1416182400,2014.0,1478995200,35.0
11355,0.0,1.0,0.0,2,1.0,0,0.0,1.0,2,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1370822400,2013.0,1440374400,70.0
11356,0.0,1.0,0.0,2,0.0,55,1.0,0.0,2,25.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1324598400,2011.0,1462320000,60.0
11357,1.0,0.0,0.0,2,0.0,4,1.0,0.0,1,26.722821145603326,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,1484092800,2017.0,1484438400,30.0
11358,1.0,0.0,0.0,1,1.0,0,0.0,0.0,1,30.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,1378771200,2013.0,-9223372037,50.0
